NA_ID,NEIGHB_NAME,MostCommonPropertyUse,Bedrooms,CurrentTotal,NetTaxes,LotSize,TotalDwellingUnits
44,Campus Area Neighborhood Association,39 unit Apartment,0.0,3082000.0,56246.07,11880.0,39
44,Campus Area Neighborhood Association,4 unit Apartment,159.0,15245000.0,277332.9,68129.65,60
44,Campus Area Neighborhood Association,40 unit Apartment,0.0,8635000.0,157746.37,5073.0,40
44,Campus Area Neighborhood Association,42 unit Apartment,0.0,5941000.0,108504.2,13068.0,42
44,Campus Area Neighborhood Association,43 unit Apartment,0.0,2425000.0,44237.11,11790.0,43
44,Campus Area Neighborhood Association,44 unit Apartment,0.0,9304000.0,169974.67,31548.0,44
44,Campus Area Neighborhood Association,47 unit Apartment,0.0,5134000.0,93753.48,13584.55,47
44,Campus Area Neighborhood Association,49 unit Apartment,0.0,5840000.0,106658.07,12458.0,49
44,Campus Area Neighborhood Association,5 unit Apartment,15.0,1290000.0,23491.07,5160.0,5
44,Campus Area Neighborhood Association,51 unit Apartment,0.0,11294000.0,206348.82,57197.0,51
44,Campus Area Neighborhood Association,52 unit Apartment,0.0,6667000.0,121774.37,15886.0,52
44,Campus Area Neighborhood Association,57 unit Apartment,0.0,11650000.0,212855.94,16434.7,57
44,Campus Area Neighborhood Association,6 unit Apartment,117.0,10130000.0,184367.45,50145.02,54
44,Campus Area Neighborhood Association,60 unit Apartment,0.0,16384000.0,299298.04000000004,24948.0,120
44,Campus Area Neighborhood Association,65 unit Apartment,0.0,28355000.0,518109.53,37899.0,130
44,Campus Area Neighborhood Association,7 unit Apartment,34.0,1995000.0,36377.37,7326.0,7
44,Campus Area Neighborhood Association,71 unit Apartment,0.0,18647000.0,340750.35,25255.0,71
44,Campus Area Neighborhood Association,72 unit Apartment,0.0,18550000.0,338977.34,21716.0,72
44,Campus Area Neighborhood Association,75 unit Apartment,0.0,22726000.0,415220.06,42216.0,150
44,Campus Area Neighborhood Association,77 unit Apartment,0.0,19711000.0,360198.63,15239.0,77
44,Campus Area Neighborhood Association,79 unit Apartment,0.0,34048000.0,622168.81,97388.5,158
44,Campus Area Neighborhood Association,8 unit Apartment,0.0,13839000.0,252250.47,55996.1,64
44,Campus Area Neighborhood Association,80 unit Apartment,0.0,32504000.0,593946.86,72420.0,160
44,Campus Area Neighborhood Association,85 unit Apartment,0.0,8350000.0,152537.02,17424.0,85
44,Campus Area Neighborhood Association,88 unit Apartment,0.0,7640000.0,139559.3,13068.0,88
44,Campus Area Neighborhood Association,89 unit Apartment,0.0,18550000.0,338977.34,30030.65,89
44,Campus Area Neighborhood Association,9 unit Apartment,0.0,8408000.0,153156.42,38732.3,54
44,Campus Area Neighborhood Association,93 unit Apartment,0.0,17850000.0,326182.41,18074.0,93
44,Campus Area Neighborhood Association,Apartment & store,0.0,68938800.0,1257450.81,221435.78,313
44,Campus Area Neighborhood Association,Apartments & rooms,0.0,3270000.0,59594.270000000004,15404.0,45
44,Campus Area Neighborhood Association,"Bank, s & l",0.0,1968300.0,35801.2,32191.0,0
44,Campus Area Neighborhood Association,C-1 vacant,0.0,0.0,0.0,1326.0,0
44,Campus Area Neighborhood Association,C-2 parking lot,0.0,704300.0,12609.07,20781.0,0
44,Campus Area Neighborhood Association,C-2 vacant,0.0,1703000.0,31128.22,30786.0,0
44,Campus Area Neighborhood Association,C-3 parking lot,0.0,496000.0,8801.67,16496.6,0
44,Campus Area Neighborhood Association,C-4 vacant,0.0,8000.0,146.22,234.0,0
44,Campus Area Neighborhood Association,Commercial exempt,0.0,431800.0,7628.18,4251576.64,0
44,Campus Area Neighborhood Association,Condominium -apt,0.0,11975000.0,218267.55,28056.08,55
44,Campus Area Neighborhood Association,Condominium -other,0.0,95666000.0,1748274.84,92389.0,359
44,Campus Area Neighborhood Association,Condominium-notation,0.0,1632000.0,29742.3,120191.8,0
44,Campus Area Neighborhood Association,Dorm. 3+ stories lg.,0.0,15740000.0,287614.85,8712.0,0
44,Campus Area Neighborhood Association,Frat & sorority lg.,0.0,43872000.0,799885.22,284481.0,0
44,Campus Area Neighborhood Association,Hotel,0.0,52434000.0,958148.48,101860.0,0
44,Campus Area Neighborhood Association,M-1 parking lot,0.0,63800.0,1078.02,6240.0,0
44,Campus Area Neighborhood Association,Medical clinic,0.0,819000.0,14881.91,12464.0,0
44,Campus Area Neighborhood Association,Office & retail,0.0,1380000.0,25136.12,4356.0,0
44,Campus Area Neighborhood Association,Office 2 sty or lg.,0.0,27180900.0,496384.31,246484.0,0
44,Campus Area Neighborhood Association,Office medical,0.0,1580000.0,28791.83,14004.0,0
44,Campus Area Neighborhood Association,Other,0.0,0.0,0.0,4300.0,0
44,Campus Area Neighborhood Association,Pud vacant,0.0,100.0,1.82,762.0,0
44,Campus Area Neighborhood Association,R-5 parking lot,0.0,220000.0,3933.12,6622.0,0
44,Campus Area Neighborhood Association,Rest drive-in w/seat,0.0,3112900.0,56810.87,27587.3,0
44,Campus Area Neighborhood Association,Rest. w/bar & liquor,0.0,3085000.0,56036.44,12886.0,0
44,Campus Area Neighborhood Association,Restaurant,0.0,4133000.0,75192.28,21034.0,0
44,Campus Area Neighborhood Association,Restaurant & apts.,0.0,8558000.0,156074.47,29171.0,19
44,Campus Area Neighborhood Association,Restaurant & store,0.0,3825000.0,69650.66,34385.35,0
44,Campus Area Neighborhood Association,Rooming house,0.0,4682000.0,85138.99,29095.2,68
44,Campus Area Neighborhood Association,Shop center neighbor,0.0,1805000.0,32904.48,13068.0,0
44,Campus Area Neighborhood Association,Single family,126.0,10198000.0,184376.38,126457.26,29
44,Campus Area Neighborhood Association,Store 1 sty sm,0.0,4921000.0,89243.14,31475.85,0
44,Campus Area Neighborhood Association,Store 2 sty small,0.0,7012000.0,127816.0,43102.08,0
44,Campus Area Neighborhood Association,Store 2+ stories lg.,0.0,6265000.0,114426.42,22704.0,0
44,Campus Area Neighborhood Association,Store-warehse 1 sty.,0.0,367000.0,6620.05,6232.0,0
44,Campus Area Neighborhood Association,Store-warehse 2+ sty,0.0,922000.0,16764.58,12464.0,0
44,Campus Area Neighborhood Association,Tavern,0.0,6899300.0,125491.54,43568.5,0
44,Campus Area Neighborhood Association,Tavern & apartment,0.0,2423000.0,44112.42,8569.0,9
44,Campus Area Neighborhood Association,Vacant,0.0,0.0,0.0,5252427.0600000005,0
45,Lerdahl Park Neighborhood Association,2 Unit,76.0,4979300.0,86890.38,211219.32,36
45,Lerdahl Park Neighborhood Association,20 unit Apartment,0.0,1681000.0,30637.95,18975.0,20
45,Lerdahl Park Neighborhood Association,3 unit Apartment,15.0,698400.0,12589.380000000001,40865.7,9
45,Lerdahl Park Neighborhood Association,4 unit Apartment,79.0,2837000.0,50910.79,115736.0,44
45,Lerdahl Park Neighborhood Association,6 unit Apartment,6.0,0.0,0.0,12341.0,6
45,Lerdahl Park Neighborhood Association,8 unit Apartment,0.0,6275000.0,113992.16,135392.91999999998,64
45,Lerdahl Park Neighborhood Association,Commercial exempt,0.0,76600.0,1311.98,6937753.0,0
45,Lerdahl Park Neighborhood Association,Condominium,106.0,6366900.0,105000.51000000001,250936.0,38
45,Lerdahl Park Neighborhood Association,Single family,846.0,141071100.0,2481814.64,3486477.6,265
45,Lerdahl Park Neighborhood Association,Vacant,0.0,1023700.0,18711.65,3559237.2199999997,0
46,Maple-Prairie Neighborhood Association,12 unit Apartment,0.0,1430000.0,27886.41,38097.0,12
46,Maple-Prairie Neighborhood Association,2 Unit,105.0,7798700.0,149640.01,178870.0,32
46,Maple-Prairie Neighborhood Association,24 unit Apartment,0.0,2875000.0,56166.34,28894.0,24
46,Maple-Prairie Neighborhood Association,40 unit Apartment,0.0,6999000.0,136876.66,97019.0,40
46,Maple-Prairie Neighborhood Association,6 unit Apartment,20.0,2090000.0,40703.229999999996,40948.0,12
46,Maple-Prairie Neighborhood Association,Church,0.0,0.0,0.0,197475.0,0
46,Maple-Prairie Neighborhood Association,Condominium,178.0,24275400.0,447004.81,384841.0,80
46,Maple-Prairie Neighborhood Association,Condominium -apt,0.0,34047000.0,664930.54,576082.0,304
46,Maple-Prairie Neighborhood Association,Day care center,0.0,2089000.0,40783.63,43800.0,0
46,Maple-Prairie Neighborhood Association,Gas & store,0.0,2000000.0,39041.82,50219.0,0
46,Maple-Prairie Neighborhood Association,Rest drive-in w/seat,0.0,894100.0,17398.38,28922.0,0
46,Maple-Prairie Neighborhood Association,Single family,1148.0,144040300.0,2656182.95,4174343.5,345
46,Maple-Prairie Neighborhood Association,"Station, lubrication",0.0,1177300.0,22940.85,21297.0,0
46,Maple-Prairie Neighborhood Association,Vacant,0.0,0.0,0.0,739726.6799999999,0
47,Maple Wood Condominium Association,2 Unit,5.0,280900.0,5046.27,12196.8,2
47,Maple Wood Condominium Association,3 unit Apartment,6.0,362900.0,6545.1,7836.0,3
47,Maple Wood Condominium Association,Commercial exempt,0.0,0.0,0.0,160213.0,0
47,Maple Wood Condominium Association,Condominium,179.0,19014700.0,314173.95,279891.0,107
48,Marbella Condominium Association,110 unit Apartment,0.0,13568000.0,247914.03,199031.0,110
48,Marbella Condominium Association,47 unit Apartment,0.0,9309000.0,170066.07,139476.0,47
48,Marbella Condominium Association,62 unit Apartment,0.0,8697000.0,158879.64,109106.0,62
48,Marbella Condominium Association,Condominium,167.0,15560900.0,255030.34,282557.0,99
49,Marquette Neighborhood Association,10 unit Apartment,0.0,1690000.0,30714.3,21760.0,20
49,Marquette Neighborhood Association,11 unit Apartment,0.0,3790000.0,69099.08,13643.0,22
49,Marquette Neighborhood Association,13 unit Apartment,0.0,2381000.0,43344.74,20122.0,26
49,Marquette Neighborhood Association,141 unit Apartment,0.0,26300000.0,480635.42,64689.0,141
49,Marquette Neighborhood Association,15 unit Apartment,0.0,1205000.0,21937.39,8757.0,15
49,Marquette Neighborhood Association,18 unit Apartment,0.0,2100000.0,38296.62,17424.0,18
49,Marquette Neighborhood Association,19 unit Apartment,0.0,2680000.0,48898.13,12958.0,19
49,Marquette Neighborhood Association,2 Unit,1113.0,133390300.0,2381497.71,1322657.19,592
49,Marquette Neighborhood Association,206 unit Apartment,0.0,3410000.0,62241.41,43667.0,206
49,Marquette Neighborhood Association,22 unit Apartment,0.0,2035000.0,37108.52,27971.0,22
49,Marquette Neighborhood Association,228 unit Apartment,0.0,48000000.0,877278.07,168837.0,228
49,Marquette Neighborhood Association,25 unit Apartment,0.0,6370000.0,116345.66,13177.0,25
49,Marquette Neighborhood Association,3 unit Apartment,532.0,56669200.0,1021305.29,492183.36,285
49,Marquette Neighborhood Association,31 unit Apartment,0.0,5780000.0,105561.36,17447.0,31
49,Marquette Neighborhood Association,39 unit Apartment,0.0,15760000.0,287892.28,48586.0,78
49,Marquette Neighborhood Association,4 unit Apartment,256.0,26531000.0,480347.3,270440.56,184
49,Marquette Neighborhood Association,5 unit Apartment,62.0,9232000.0,167209.01,58886.0,50
49,Marquette Neighborhood Association,53 unit Apartment,0.0,17911000.0,327209.24,32612.0,106
49,Marquette Neighborhood Association,6 unit Apartment,42.0,4866000.0,88325.93,45312.72,48
49,Marquette Neighborhood Association,7 unit Apartment,26.0,2825000.0,51372.2,41623.0,28
49,Marquette Neighborhood Association,76 unit Apartment,0.0,7340000.0,134075.77,46464.0,76
49,Marquette Neighborhood Association,8 unit Apartment,0.0,800000.0,14534.61,6336.0,8
49,Marquette Neighborhood Association,9 unit Apartment,0.0,1075000.0,19561.19,8000.0,9
49,Marquette Neighborhood Association,Apartment & office,0.0,2984000.0,54190.31,23936.22,4
49,Marquette Neighborhood Association,Apartment & store,0.0,21739000.0,395063.6,172499.8,94
49,Marquette Neighborhood Association,Apartments,0.0,1305000.0,0.0,94741.0,0
49,Marquette Neighborhood Association,"Bank, s & l",0.0,1095000.0,19926.77,17424.0,0
49,Marquette Neighborhood Association,C-2 parking lot,0.0,68000.0,1154.79,4356.0,0
49,Marquette Neighborhood Association,C-3 parking lot,0.0,34000.0,533.31,2145.0,0
49,Marquette Neighborhood Association,C-3 vacant,0.0,193000.0,3439.6,11550.0,0
49,Marquette Neighborhood Association,C-4 vacant,0.0,50000.0,913.92,4365.0,0
49,Marquette Neighborhood Association,"Car wash, auto",0.0,415000.0,7497.42,18516.0,0
49,Marquette Neighborhood Association,Church,0.0,450000.0,8137.16,5299.0,0
49,Marquette Neighborhood Association,Commercial Exempt Condo,0.0,18425000.0,336516.23,186035.0,0
49,Marquette Neighborhood Association,Commercial exempt,0.0,912000.0,16141.08,2818737.63,0
49,Marquette Neighborhood Association,Condominium,336.0,76829800.0,1346639.99,272219.31,193
49,Marquette Neighborhood Association,Condominium -office,0.0,31482000.0,575089.99,51123.0,0
49,Marquette Neighborhood Association,"Garage, repair",0.0,414000.0,7479.13,22040.0,0
49,Marquette Neighborhood Association,Gas & store,0.0,1245000.0,22668.53,23892.66,0
49,Marquette Neighborhood Association,"Grocer, small",0.0,3158000.0,57547.08,82870.16,0
49,Marquette Neighborhood Association,Hotel,0.0,2830000.0,51551.75,26950.0,0
49,Marquette Neighborhood Association,M-1 parking lot,0.0,1279900.0,22689.42,109594.6,0
49,Marquette Neighborhood Association,M-1 vacant,0.0,316500.0,5785.13,59590.0,0
49,Marquette Neighborhood Association,Manufacturing,0.0,9841500.0,179182.28999999998,381278.65,0
49,Marquette Neighborhood Association,Office & retail,0.0,12515000.0,228402.36000000002,156670.0,0
49,Marquette Neighborhood Association,Office - 1 story,0.0,983000.0,17791.44,14999.0,0
49,Marquette Neighborhood Association,Office 2 sty or lg.,0.0,44985600.0,821386.12,312495.0,0
49,Marquette Neighborhood Association,Office converted sm.,0.0,656000.0,11726.22,84756.0,0
49,Marquette Neighborhood Association,R-4 parking lot,0.0,77000.0,1319.29,4675.0,0
49,Marquette Neighborhood Association,R-5 parking lot,0.0,43500.0,706.98,12466.0,0
49,Marquette Neighborhood Association,Restaurant,0.0,4300000.0,77564.08,87120.0,0
49,Marquette Neighborhood Association,Restaurant & apts.,0.0,910000.0,16457.11,13068.0,3
49,Marquette Neighborhood Association,Restaurant & office,0.0,2045000.0,37291.31,17424.0,0
49,Marquette Neighborhood Association,Shop & house,0.0,320000.0,5760.96,4092.0,0
49,Marquette Neighborhood Association,Shop & warehouse,0.0,457000.0,8265.1,11520.0,0
49,Marquette Neighborhood Association,Shop center neighbor,0.0,3845000.0,70192.54,68035.0,0
49,Marquette Neighborhood Association,"Shop, 1 story sm.",0.0,637000.0,11290.79,17784.0,0
49,Marquette Neighborhood Association,Single family,2416.0,423946200.0,7473405.49,3430254.2499521784,792
49,Marquette Neighborhood Association,Station self-service,0.0,635000.0,11518.67,21780.0,0
49,Marquette Neighborhood Association,Store & office small,0.0,805000.0,14626.01,10890.0,0
49,Marquette Neighborhood Association,Store 1 sty sm,0.0,6041000.0,109626.81999999999,88371.0,0
49,Marquette Neighborhood Association,Store-warehse 1 sty.,0.0,871000.0,15744.239999999998,17424.0,0
49,Marquette Neighborhood Association,Tavern,0.0,462000.0,8268.36,6745.2,0
49,Marquette Neighborhood Association,Tavern & apartment,0.0,1857000.0,33678.66,15186.0,17
49,Marquette Neighborhood Association,Vacant,0.0,592000.0,10820.84,1677678.89,0
49,Marquette Neighborhood Association,Warehouse & office,0.0,15707000.0,286394.62,547522.47,0
49,Marquette Neighborhood Association,Warehouse 1 story,0.0,1532000.0,27826.309999999998,37560.0,0
49,Marquette Neighborhood Association,Warehouse 2+ stories,0.0,570000.0,10330.57,260070.0,0
50,Meadowood Neighborhood Association,2 Unit,24.0,1874300.0,33074.15,76515.48,12
50,Meadowood Neighborhood Association,4 unit Apartment,463.0,16456000.0,296784.36,559035.47,196
50,Meadowood Neighborhood Association,5 unit Apartment,16.0,935000.0,16914.06,27431.18,10
50,Meadowood Neighborhood Association,7 unit Apartment,14.0,0.0,0.0,14950.0,7
50,Meadowood Neighborhood Association,8 unit Apartment,0.0,1200000.0,21846.01,23640.0,8
50,Meadowood Neighborhood Association,90 unit Apartment,0.0,8776000.0,160323.64,176803.0,90
50,Meadowood Neighborhood Association,"Bank, s & l",0.0,706400.0,12823.76,21849.0,0
50,Meadowood Neighborhood Association,Commercial exempt,0.0,121000.0,2123.55,75088.0,0
50,Meadowood Neighborhood Association,Condominium,16.0,693800.0,10512.07,21245.0,6
50,Meadowood Neighborhood Association,Office - 1 story,0.0,315000.0,5669.57,22034.0,0
50,Meadowood Neighborhood Association,Shop center neighbor,0.0,3093000.0,56447.13,129497.0,0
50,Meadowood Neighborhood Association,Single family,3060.0,306717100.0,5245632.66,11207200.37,951
50,Meadowood Neighborhood Association,Store 1 sty sm,0.0,2655000.0,48441.17,50824.0,0
50,Meadowood Neighborhood Association,Vacant,0.0,77500.0,1416.58,641625.0,0
52,Mendota Hills Neighborhood Association,Commercial exempt,0.0,0.0,0.0,150000.0,0
52,Mendota Hills Neighborhood Association,Single family,485.0,47505000.0,810862.07,1811886.67,153
52,Mendota Hills Neighborhood Association,Vacant,0.0,78100.0,1427.54,25395.35,0
53,Midvale Heights Community Association,15 unit Apartment,0.0,1845000.0,33635.62,45402.29,15
53,Midvale Heights Community Association,156 unit Apartment,0.0,25217000.0,460839.85,79991.0,156
53,Midvale Heights Community Association,2 Unit,36.0,3350900.0,58575.34,87945.55,16
53,Midvale Heights Community Association,26 unit Apartment,0.0,3010000.0,54930.02,82814.0,26
53,Midvale Heights Community Association,3 unit Apartment,17.0,1465800.0,26528.11,24800.0,9
53,Midvale Heights Community Association,4 unit Apartment,174.0,12130000.0,219450.28,220032.85,88
53,Midvale Heights Community Association,5 unit Apartment,16.0,1130000.0,20478.35,20732.370000000003,10
53,Midvale Heights Community Association,60 unit Apartment,0.0,10210000.0,186534.96,54927.0,60
53,Midvale Heights Community Association,68 unit Apartment,0.0,6940000.0,126764.39,51741.0,68
53,Midvale Heights Community Association,7 unit Apartment,14.0,970000.0,17641.96,14465.0,7
53,Midvale Heights Community Association,8 unit Apartment,0.0,1062000.0,19323.58,17891.9,8
53,Midvale Heights Community Association,C-2 vacant,0.0,1585000.0,28971.36,163229.0,0
53,Midvale Heights Community Association,C-3l vacant,0.0,0.0,0.0,1963.0,0
53,Midvale Heights Community Association,Commercial exempt,0.0,0.0,0.0,897343.0,0
53,Midvale Heights Community Association,Condominium,18.0,1637200.0,26835.23,31961.1,9
53,Midvale Heights Community Association,Condominium -apt,0.0,7735300.0,141213.09,121103.0,83
53,Midvale Heights Community Association,Condominium -office,0.0,14067000.0,256946.84,518712.0,0
